"","Sample.No.","Sample.Code","Length","Mid.1","Mid.2","Volume","OvalityPct","Ovality"
"7456",197,"197CK139832492922",3.08,18.4,17.5,0.078,"5.10%",5.1
"7457",197,"197CK139832492922",3.1,20.5,20.2,0.101,"1.50%",1.5
"7458",197,"197CK139832492922",3.09,16.4,16.4,0.065,"0.00%",0
"7459",197,"197CK139832492922",3.09,18.3,18.7,0.083,"2.20%",2.2
"7460",197,"197CK139832492922",3.1,18,17,0.075,"5.90%",5.9
"7461",197,"197CK139832492922",3.06,18.7,17.2,0.077,"8.70%",8.7
"7462",197,"197CK139832492922",3.1,21,20.5,0.105,"2.40%",2.4
"7463",197,"197CK139832492922",3.1,18.5,18.5,0.083,"0.00%",0
"7464",197,"197CK139832492922",3.06,20,20.2,0.097,"1.00%",1
"7465",197,"197CK139832492922",3.1,24.4,24.2,0.144,"0.80%",0.8
"7466",197,"197CK139832492922",3.11,21.7,21.9,0.116,"0.90%",0.9
"7467",197,"197CK139832492922",3.07,21.6,21.7,0.113,"0.50%",0.5
"7468",197,"197CK139832492922",3.06,15,15,0.054,"0.00%",0
"7469",197,"197CK139832492922",3.07,19.5,20.3,0.095,"4.10%",4.1
"7470",197,"197CK139832492922",3.09,18.3,18.4,0.082,"0.50%",0.5
"7471",197,"197CK139832492922",3.11,21.3,20.6,0.107,"3.40%",3.4
"7472",197,"197CK139832492922",3.09,17,16.3,0.067,"4.30%",4.3
"7473",197,"197CK139832492922",3.08,18,18.1,0.079,"0.60%",0.6
"7474",197,"197CK139832492922",3.09,23.7,22.3,0.128,"6.30%",6.3
"7475",197,"197CK139832492922",3.08,17.1,16.7,0.069,"2.40%",2.4
"7476",197,"197CK139832492922",3.1,17.7,18.8,0.081,"6.20%",6.2
"7477",197,"197CK139832492922",3.08,16.9,16.5,0.067,"2.40%",2.4
"7478",197,"197CK139832492922",3.1,16.9,15.5,0.064,"9.00%",9
"7479",197,"197CK139832492922",3.08,26.1,24.2,0.153,"7.90%",7.9
"7480",197,"197CK139832492922",3.1,21.7,21,0.111,"3.30%",3.3
"7481",197,"197CK139832492922",3.08,30.2,34.6,0.254,"14.60%",14.6
"7482",197,"197CK139832492922",3.1,17.8,16.8,0.073,"6.00%",6
"7483",197,"197CK139832492922",3.09,21.3,20.6,0.107,"3.40%",3.4
"7484",197,"197CK139832492922",3.11,19.7,19.5,0.094,"1.00%",1
"7485",197,"197CK139832492922",3.07,17.2,16.9,0.07,"1.80%",1.8
"7486",197,"197CK139832492922",3.1,19,18.6,0.086,"2.20%",2.2
"7487",197,"197CK139832492922",3.1,28.7,29.3,0.205,"2.10%",2.1
"7488",197,"197CK139832492922",2.97,15.3,15.4,0.055,"0.70%",0.7
"7489",197,"197CK139832492922",3.1,16.1,16,0.063,"0.60%",0.6
"7490",197,"197CK139832492922",3.09,16.9,16.9,0.069,"0.00%",0
"7491",197,"197CK139832492922",3.09,22.4,22.3,0.121,"0.40%",0.4
"7492",197,"197CK139832492922",3.08,17.9,17.5,0.076,"2.30%",2.3
"7493",197,"197CK139832492922",3.07,18.9,18.5,0.084,"2.20%",2.2
"7494",197,"197CK139832492922",3.12,17.8,17.1,0.075,"4.10%",4.1
"7495",197,"197CK139832492922",3.11,17.4,17.8,0.076,"2.30%",2.3
"7496",197,"197CK139832492922",3.08,18.9,18.6,0.085,"1.60%",1.6
"7497",197,"197CK139832492922",3.09,21.8,21.2,0.112,"2.80%",2.8
"7499",197,"197CK139832492922",3.08,24.5,25,0.148,"2.00%",2
"7500",198,"198KK06401152492875",3.71,27.7,29.5,0.238,"6.50%",6.5
"7501",198,"198KK06401152492875",3.68,27.2,28.7,0.226,"5.50%",5.5
"7502",198,"198KK06401152492875",3.68,23.6,24.1,0.164,"2.10%",2.1
"7503",198,"198KK06401152492875",3.71,30.1,29.7,0.26,"1.30%",1.3
"7504",198,"198KK06401152492875",4.18,33.8,33.5,0.372,"0.90%",0.9
"7505",198,"198KK06401152492875",3.67,29.6,26.8,0.229,"10.40%",10.4
"7506",198,"198KK06401152492875",3.74,22.3,21.5,0.141,"3.70%",3.7
"7507",198,"198KK06401152492875",3.69,27.6,29,0.232,"5.10%",5.1
"7508",198,"198KK06401152492875",3.73,25.5,26.2,0.196,"2.70%",2.7
"7509",198,"198KK06401152492875",3.7,23.8,22.2,0.154,"7.20%",7.2
"7510",198,"198KK06401152492875",3.73,33.7,32.9,0.325,"2.40%",2.4
"7511",198,"198KK06401152492875",3.71,31.9,33,0.307,"3.40%",3.4
"7512",198,"198KK06401152492875",3.71,27.7,29.5,0.238,"6.50%",6.5
"7513",198,"198KK06401152492875",3.68,27.2,28.7,0.226,"5.50%",5.5
"7514",198,"198KK06401152492875",3.68,23.6,24.1,0.164,"2.10%",2.1
"7515",198,"198KK06401152492875",3.71,30.1,29.7,0.26,"1.30%",1.3
"7516",198,"198KK06401152492875",4.18,33.8,33.5,0.372,"0.90%",0.9
"7517",198,"198KK06401152492875",3.67,29.6,26.8,0.229,"10.40%",10.4
"7518",198,"198KK06401152492875",3.74,22.3,21.5,0.141,"3.70%",3.7
"7519",198,"198KK06401152492875",3.69,27.6,29,0.232,"5.10%",5.1
"7520",198,"198KK06401152492875",3.73,25.5,26.2,0.196,"2.70%",2.7
"7521",198,"198KK06401152492875",3.7,23.8,22.2,0.154,"7.20%",7.2
"7522",198,"198KK06401152492875",3.73,33.7,32.9,0.325,"2.40%",2.4
"7523",198,"198KK06401152492875",3.71,31.9,33,0.307,"3.40%",3.4
"7524",198,"198KK06401152492875",3.71,24.5,24.1,0.172,"1.70%",1.7
"7525",198,"198KK06401152492875",3.71,25.9,25.1,0.189,"3.20%",3.2
"7526",198,"198KK06401152492875",3.73,25.4,24.7,0.184,"2.80%",2.8
"7527",198,"198KK06401152492875",3.71,27.7,29.1,0.235,"5.10%",5.1
"7528",198,"198KK06401152492875",3.72,23.9,24.5,0.171,"2.50%",2.5
"7529",198,"198KK06401152492875",3.72,29.5,26.6,0.23,"10.90%",10.9
"7530",198,"198KK06401152492875",3.71,31,30.8,0.278,"0.60%",0.6
"7531",198,"198KK06401152492875",3.68,25.1,26.3,0.191,"4.80%",4.8
"7532",198,"198KK06401152492875",3.67,23.9,24.4,0.168,"2.10%",2.1
"7533",198,"198KK06401152492875",3.69,37.6,34.9,0.381,"7.70%",7.7
"7534",198,"198KK06401152492875",3.7,26.5,24.5,0.189,"8.20%",8.2
"7535",198,"198KK06401152492875",3.68,41.3,36.3,0.435,"13.80%",13.8
"7536",198,"198KK06401152492875",3.71,33.7,32.9,0.323,"2.40%",2.4
"7537",198,"198KK06401152492875",3.72,29.5,26.6,0.23,"10.90%",10.9
"7538",198,"198KK06401152492875",3.71,31,30.8,0.278,"0.60%",0.6
"7539",198,"198KK06401152492875",3.68,25.1,26.3,0.191,"4.80%",4.8
"7540",198,"198KK06401152492875",3.67,23.9,24.4,0.168,"2.10%",2.1
"7541",198,"198KK06401152492875",3.69,37.6,34.9,0.381,"7.70%",7.7
"7542",198,"198KK06401152492875",3.7,26.5,24.5,0.189,"8.20%",8.2
"7543",198,"198KK06401152492875",3.68,41.3,36.3,0.435,"13.80%",13.8
"7544",198,"198KK06401152492875",3.71,33.7,32.9,0.323,"2.40%",2.4
"7545",199,"199TY0754312492829",3.08,17.9,18.2,0.079,"1.70%",1.7
"7546",199,"199TY0754312492829",3.1,16.4,16.6,0.066,"1.20%",1.2
"7547",199,"199TY0754312492829",3.11,20.6,19.9,0.1,"3.50%",3.5
"7548",199,"199TY0754312492829",3.1,32.2,32.3,0.253,"0.30%",0.3
"7549",199,"199TY0754312492829",3.11,18.5,17.9,0.081,"3.40%",3.4
"7550",199,"199TY0754312492829",3.1,15.7,15.5,0.059,"1.30%",1.3
"7551",199,"199TY0754312492829",3.13,16.6,16.3,0.067,"1.80%",1.8
"7552",199,"199TY0754312492829",3.1,21,20,0.102,"5.00%",5
"7553",199,"199TY0754312492829",3.09,21.8,22.3,0.118,"2.30%",2.3
"7554",199,"199TY0754312492829",3.11,23.4,23.6,0.135,"0.90%",0.9
"7555",199,"199TY0754312492829",3.1,21.3,20.5,0.106,"3.90%",3.9
"7556",199,"199TY0754312492829",3.11,21.9,20.9,0.112,"4.80%",4.8
"7557",199,"199TY0754312492829",3.1,21.5,22,0.115,"2.30%",2.3
"7558",199,"199TY0754312492829",3.1,27.3,26.8,0.178,"1.90%",1.9
"7559",199,"199TY0754312492829",3.13,33.4,32.6,0.268,"2.50%",2.5
"7560",199,"199TY0754312492829",3.11,20.7,20,0.101,"3.50%",3.5
"7561",199,"199TY0754312492829",3.12,17.1,16.4,0.069,"4.30%",4.3
"7562",199,"199TY0754312492829",3.09,23.2,22.7,0.128,"2.20%",2.2
"7563",199,"199TY0754312492829",3.11,20.5,20.2,0.101,"1.50%",1.5
"7564",199,"199TY0754312492829",3.11,22,21.3,0.114,"3.30%",3.3
"7565",199,"199TY0754312492829",3.1,28.3,29.2,0.201,"3.20%",3.2
"7566",199,"199TY0754312492829",3.08,17.9,18.2,0.079,"1.70%",1.7
"7567",199,"199TY0754312492829",3.1,16.4,16.6,0.066,"1.20%",1.2
"7568",199,"199TY0754312492829",3.11,20.6,19.9,0.1,"3.50%",3.5
"7569",199,"199TY0754312492829",3.1,32.2,32.3,0.253,"0.30%",0.3
"7570",199,"199TY0754312492829",3.11,18.5,17.9,0.081,"3.40%",3.4
"7571",199,"199TY0754312492829",3.1,15.7,15.5,0.059,"1.30%",1.3
"7572",199,"199TY0754312492829",3.13,16.6,16.3,0.067,"1.80%",1.8
"7573",199,"199TY0754312492829",3.1,21,20,0.102,"5.00%",5
"7574",199,"199TY0754312492829",3.09,21.8,22.3,0.118,"2.30%",2.3
"7575",199,"199TY0754312492829",3.11,23.4,23.6,0.135,"0.90%",0.9
"7576",199,"199TY0754312492829",3.1,21.3,20.5,0.106,"3.90%",3.9
"7577",199,"199TY0754312492829",3.11,21.9,20.9,0.112,"4.80%",4.8
"7578",199,"199TY0754312492829",3.1,21.5,22,0.115,"2.30%",2.3
"7579",199,"199TY0754312492829",3.1,27.3,26.8,0.178,"1.90%",1.9
"7580",199,"199TY0754312492829",3.13,33.4,32.6,0.268,"2.50%",2.5
"7581",199,"199TY0754312492829",3.11,20.7,20,0.101,"3.50%",3.5
"7582",199,"199TY0754312492829",3.12,17.1,16.4,0.069,"4.30%",4.3
"7583",199,"199TY0754312492829",3.09,23.2,22.7,0.128,"2.20%",2.2
"7584",199,"199TY0754312492829",3.11,20.5,20.2,0.101,"1.50%",1.5
"7585",199,"199TY0754312492829",3.11,22,21.3,0.114,"3.30%",3.3
"7586",199,"199TY0754312492829",3.1,28.3,29.2,0.201,"3.20%",3.2
"7587",199,"199TY0754312492829",3.09,26.8,25.5,0.166,"5.10%",5.1
"7588",199,"199TY0754312492829",3.11,21.7,22.1,0.117,"1.80%",1.8
"7589",199,"199TY0754312492829",3.12,22.1,21.3,0.115,"3.80%",3.8
"7590",199,"199TY0754312492829",3.12,24.1,22.2,0.131,"8.60%",8.6
"7591",199,"199TY0754312492829",3.08,24.2,21.7,0.127,"11.50%",11.5
"7592",199,"199TY0754312492829",3.09,24.7,25,0.15,"1.20%",1.2
"7593",199,"199TY0754312492829",3.12,25.6,24.1,0.151,"6.20%",6.2
"7594",199,"199TY0754312492829",3.09,24.7,25,0.15,"1.20%",1.2
"7595",199,"199TY0754312492829",3.12,25.6,24.1,0.151,"6.20%",6.2
"7597",200,"200CK10400152492993",5.46,46.7,43.9,0.88,"6.40%",6.4
"7598",200,"200CK10400152492993",5.53,32.2,29.7,0.416,"8.40%",8.4
"7599",200,"200CK10400152492993",5.48,25.4,25.7,0.281,"1.20%",1.2
"7600",200,"200CK10400152492993",5.51,19.9,20.1,0.173,"1.00%",1
"7601",200,"200CK10400152492993",5.47,34.6,33.7,0.501,"2.70%",2.7
"7602",200,"200CK10400152492993",5.13,29.1,28.4,0.333,"2.50%",2.5
"7603",200,"200CK10400152492993",5.49,21.5,21.4,0.198,"0.50%",0.5
"7604",200,"200CK10400152492993",5.48,33.2,32.3,0.462,"2.80%",2.8
"7606",200,"200CK10400152492993",5.5,39.4,40.5,0.689,"2.80%",2.8
"7607",200,"200CK10400152492993",5.51,28.6,30.3,0.375,"5.90%",5.9
"7608",200,"200CK10400152492993",5.46,38.3,36.7,0.603,"4.40%",4.4
"7609",200,"200CK10400152492993",5.46,34.4,34.7,0.512,"0.90%",0.9
"7610",200,"200CK10400152492993",5.51,26.2,24.8,0.281,"5.60%",5.6
"7611",200,"200CK10400152492993",5.5,20.3,20.7,0.182,"2.00%",2
"7612",200,"200CK10400152492993",5.49,31.9,30.5,0.42,"4.60%",4.6
"7613",200,"200CK10400152492993",5.5,20.3,20.7,0.182,"2.00%",2
"7614",200,"200CK10400152492993",5.49,31.9,30.5,0.42,"4.60%",4.6
"7615",200,"200CK10400152492993",5.49,20.5,19.5,0.172,"5.10%",5.1
"7616",200,"200CK10400152492993",5.49,21.1,20.7,0.188,"1.90%",1.9
"7617",200,"200CK10400152492993",5.52,29.4,28.5,0.363,"3.20%",3.2
"7618",200,"200CK10400152492993",5.48,27.2,25.9,0.303,"5.00%",5
"7619",201,"201CK10400152493299",5.51,42.7,40.7,0.753,"4.90%",4.9
"7620",201,"201CK10400152493299",5.51,38.1,39.6,0.653,"3.90%",3.9
"7621",201,"201CK10400152493299",5.56,37.9,37.2,0.616,"1.90%",1.9
"7622",201,"201CK10400152493299",5.51,38,37.3,0.613,"1.90%",1.9
"7623",201,"201CK10400152493299",5.48,27.3,25.1,0.295,"8.80%",8.8
"7624",201,"201CK10400152493299",5.53,39,38.9,0.659,"0.30%",0.3
"7625",201,"201CK10400152493299",5.47,26.4,25.9,0.294,"1.90%",1.9
"7626",201,"201CK10400152493299",5.58,39.8,39.9,0.696,"0.30%",0.3
"7627",201,"201CK10400152493299",5.49,33.5,33.5,0.484,"0.00%",0
"7628",201,"201CK10400152493299",5.5,25.2,25.9,0.282,"2.80%",2.8
"7629",201,"201CK10400152493299",5.52,38.8,39,0.656,"0.50%",0.5
"7630",201,"201CK10400152493299",5.5,30.6,29.8,0.394,"2.70%",2.7
"7631",201,"201CK10400152493299",5.51,38,37.3,0.613,"1.90%",1.9
"7632",201,"201CK10400152493299",5.48,27.3,25.1,0.295,"8.80%",8.8
"7633",201,"201CK10400152493299",5.53,39,38.9,0.659,"0.30%",0.3
"7634",201,"201CK10400152493299",5.47,26.4,25.9,0.294,"1.90%",1.9
"7635",201,"201CK10400152493299",5.58,39.8,39.9,0.696,"0.30%",0.3
"7636",201,"201CK10400152493299",5.49,33.5,33.5,0.484,"0.00%",0
"7637",201,"201CK10400152493299",5.5,25.2,25.9,0.282,"2.80%",2.8
"7638",201,"201CK10400152493299",5.52,38.8,39,0.656,"0.50%",0.5
"7639",201,"201CK10400152493299",5.5,30.6,29.8,0.394,"2.70%",2.7
"7640",201,"201CK10400152493299",5.53,25.9,24.2,0.273,"7.00%",7
"7641",201,"201CK10400152493299",5.51,17.5,17.5,0.133,"0.00%",0
"7642",201,"201CK10400152493299",5.53,29.3,29.5,0.375,"0.70%",0.7
"7643",201,"201CK10400152493299",5.52,31.7,29.1,0.401,"8.90%",8.9
"7644",201,"201CK10400152493299",5.47,25.3,24.5,0.266,"3.30%",3.3
"7645",201,"201CK10400152493299",5.52,24.1,23.8,0.249,"1.30%",1.3
"7646",201,"201CK10400152493299",5.5,26.8,27,0.313,"0.70%",0.7
"7647",201,"201CK10400152493299",5.56,21.7,22.2,0.21,"2.30%",2.3
"7648",201,"201CK10400152493299",5.5,26.8,27,0.313,"0.70%",0.7
"7649",201,"201CK10400152493299",5.56,21.7,22.2,0.21,"2.30%",2.3
"7650",201,"201CK10400152493299",5.52,38.1,39.1,0.646,"2.60%",2.6
"7651",201,"201CK10400152493299",5.51,35.1,33.8,0.514,"3.80%",3.8
"7652",201,"201CK10400152493299",5.54,33.1,32.2,0.464,"2.80%",2.8
"7653",201,"201CK10400152493299",5.51,25.9,26.3,0.295,"1.50%",1.5
"7654",201,"201CK10400152493299",5.5,22.4,22.6,0.219,"0.90%",0.9
"7655",201,"201CK10400152493299",5.52,23.8,22.5,0.232,"5.80%",5.8
"7656",201,"201CK10400152493299",5.5,22.4,22.6,0.219,"0.90%",0.9
"7657",201,"201CK10400152493299",5.52,23.8,22.5,0.232,"5.80%",5.8
"7658",202,"202CK0499372493284",3.7,17.3,17.1,0.086,"1.20%",1.2
"7659",202,"202CK0499372493284",3.73,28.7,27.6,0.232,"4.00%",4
"7660",202,"202CK0499372493284",3.71,33.2,30.7,0.297,"8.10%",8.1
"7661",202,"202CK0499372493284",3.71,20.8,20.6,0.125,"1.00%",1
"7662",202,"202CK0499372493284",3.7,25,22.7,0.165,"10.10%",10.1
"7663",202,"202CK0499372493284",3.69,25.9,27.5,0.207,"6.20%",6.2
"7664",202,"202CK0499372493284",3.7,21.1,20.1,0.123,"5.00%",5
"7665",202,"202CK0499372493284",3.7,20.9,19.8,0.12,"5.60%",5.6
"7666",202,"202CK0499372493284",3.68,21.1,20.5,0.125,"2.90%",2.9
"7667",202,"202CK0499372493284",3.72,21.5,21,0.132,"2.40%",2.4
"7668",202,"202CK0499372493284",3.7,17.3,17.1,0.086,"1.20%",1.2
"7669",202,"202CK0499372493284",3.73,28.7,27.6,0.232,"4.00%",4
"7670",202,"202CK0499372493284",3.71,33.2,30.7,0.297,"8.10%",8.1
"7671",202,"202CK0499372493284",3.71,20.8,20.6,0.125,"1.00%",1
"7672",202,"202CK0499372493284",3.7,25,22.7,0.165,"10.10%",10.1
"7673",202,"202CK0499372493284",3.69,25.9,27.5,0.207,"6.20%",6.2
"7674",202,"202CK0499372493284",3.7,21.1,20.1,0.123,"5.00%",5
"7675",202,"202CK0499372493284",3.7,20.9,19.8,0.12,"5.60%",5.6
"7676",202,"202CK0499372493284",3.68,21.1,20.5,0.125,"2.90%",2.9
"7677",202,"202CK0499372493284",3.72,21.5,21,0.132,"2.40%",2.4
"7678",202,"202CK0499372493284",3.72,24.6,22.5,0.162,"9.30%",9.3
"7679",202,"202CK0499372493284",3.71,17.5,16.9,0.086,"3.60%",3.6
"7680",202,"202CK0499372493284",3.66,21.6,21.6,0.134,"0.00%",0
"7681",202,"202CK0499372493284",3.73,27.5,25.7,0.207,"7.00%",7
"7682",202,"202CK0499372493284",3.72,26.1,25.2,0.192,"3.60%",3.6
"7683",202,"202CK0499372493284",3.71,22.4,22,0.144,"1.80%",1.8
"7684",202,"202CK0499372493284",3.72,24.2,21,0.149,"15.20%",15.2
"7685",202,"202CK0499372493284",3.73,24.8,25,0.182,"0.80%",0.8
"7686",202,"202CK0499372493284",3.72,23.5,23,0.158,"2.20%",2.2
"7687",202,"202CK0499372493284",3.71,21.3,21,0.13,"1.40%",1.4
"7688",202,"202CK0499372493284",3.7,22.9,23.3,0.155,"1.70%",1.7
"7689",202,"202CK0499372493284",3.74,20.4,19.1,0.115,"6.80%",6.8
"7690",202,"202CK0499372493284",3.69,18.5,18,0.097,"2.80%",2.8
"7691",202,"202CK0499372493284",3.7,27.2,27.5,0.217,"1.10%",1.1
"7692",202,"202CK0499372493284",3.72,20.4,19.3,0.115,"5.70%",5.7
"7693",202,"202CK0499372493284",3.7,19.1,19.4,0.108,"1.60%",1.6
"7694",202,"202CK0499372493284",3.69,24.7,24,0.172,"2.90%",2.9
"7695",202,"202CK0499372493284",3.68,23.1,23.7,0.158,"2.60%",2.6
"7696",202,"202CK0499372493284",3.7,18.7,17.3,0.094,"8.10%",8.1
"7697",202,"202CK0499372493284",3.68,16,16.3,0.075,"1.90%",1.9
"7698",202,"202CK0499372493284",3.69,26,25.3,0.191,"2.80%",2.8
"7699",202,"202CK0499372493284",3.72,25.5,24.4,0.182,"4.50%",4.5
"7700",202,"202CK0499372493284",3.69,21.5,21.1,0.131,"1.90%",1.9
"7701",202,"202CK0499372493284",3.72,20.7,20,0.121,"3.50%",3.5
"7702",202,"202CK0499372493284",3.7,30.7,31.4,0.28,"2.30%",2.3
"7703",202,"202CK0499372493284",3.69,19.2,18.5,0.103,"3.80%",3.8
"7704",202,"202CK0499372493284",3.7,24.9,23.8,0.172,"4.60%",4.6
"7705",202,"202CK0499372493284",3.7,19.8,19,0.109,"4.20%",4.2
"7706",202,"202CK0499372493284",3.71,22.4,22,0.144,"1.80%",1.8
"7707",202,"202CK0499372493284",3.72,24.2,21,0.149,"15.20%",15.2
"7708",202,"202CK0499372493284",3.73,24.8,25,0.182,"0.80%",0.8
"7709",202,"202CK0499372493284",3.72,23.5,23,0.158,"2.20%",2.2
"7710",202,"202CK0499372493284",3.71,21.3,21,0.13,"1.40%",1.4
"7711",202,"202CK0499372493284",3.7,22.9,23.3,0.155,"1.70%",1.7
"7712",202,"202CK0499372493284",3.74,20.4,19.1,0.115,"6.80%",6.8
"7713",202,"202CK0499372493284",3.69,18.5,18,0.097,"2.80%",2.8
"7714",202,"202CK0499372493284",3.7,27.2,27.5,0.217,"1.10%",1.1
"7715",202,"202CK0499372493284",3.72,20.4,19.3,0.115,"5.70%",5.7
"7716",202,"202CK0499372493284",3.7,19.1,19.4,0.108,"1.60%",1.6
"7717",202,"202CK0499372493284",3.69,24.7,24,0.172,"2.90%",2.9
"7718",202,"202CK0499372493284",3.68,23.1,23.7,0.158,"2.60%",2.6
"7719",202,"202CK0499372493284",3.7,18.7,17.3,0.094,"8.10%",8.1
"7720",202,"202CK0499372493284",3.68,16,16.3,0.075,"1.90%",1.9
"7721",202,"202CK0499372493284",3.69,26,25.3,0.191,"2.80%",2.8
"7722",202,"202CK0499372493284",3.72,25.5,24.4,0.182,"4.50%",4.5
"7723",202,"202CK0499372493284",3.69,21.5,21.1,0.131,"1.90%",1.9
"7724",202,"202CK0499372493284",3.72,20.7,20,0.121,"3.50%",3.5
"7725",202,"202CK0499372493284",3.7,30.7,31.4,0.28,"2.30%",2.3
"7726",202,"202CK0499372493284",3.69,19.2,18.5,0.103,"3.80%",3.8
"7727",202,"202CK0499372493284",3.7,24.9,23.8,0.172,"4.60%",4.6
"7728",202,"202CK0499372493284",3.7,19.8,19,0.109,"4.20%",4.2
"7729",202,"202CK0499372493284",3.72,22.7,19.7,0.131,"15.20%",15.2
"7730",202,"202CK0499372493284",3.68,20.3,20.3,0.119,"0.00%",0
"7731",202,"202CK0499372493284",3.68,31.2,30.8,0.278,"1.30%",1.3
"7732",202,"202CK0499372493284",3.71,24.9,23.3,0.169,"6.90%",6.9
"7733",203,"203CK039682493368",30.6,32.5,31.7,0.248,"2.50%",2.5
"7734",203,"203CK039682493368",30.8,23.2,23,0.129,"0.90%",0.9
"7735",203,"203CK039682493368",30.9,27.5,27,0.18,"1.90%",1.9
"7736",203,"203CK039682493368",30.8,25.3,24.7,0.151,"2.40%",2.4
"7737",203,"203CK039682493368",30.8,34,34.4,0.283,"1.20%",1.2
"7738",203,"203CK039682493368",30.7,18.8,18.9,0.086,"0.50%",0.5
"7739",203,"203CK039682493368",30.7,23.4,24.1,0.136,"3.00%",3
"7740",203,"203CK039682493368",30.8,28.7,27.3,0.19,"5.10%",5.1
"7741",203,"203CK039682493368",30.9,31.3,30.6,0.232,"2.30%",2.3
"7742",203,"203CK039682493368",30.8,20.9,20.2,0.102,"3.50%",3.5
"7743",203,"203CK039682493368",30.7,23.3,22.7,0.128,"2.60%",2.6
"7744",203,"203CK039682493368",30.6,22.8,22.9,0.125,"0.40%",0.4
"7745",203,"203CK039682493368",31,26.9,26.3,0.172,"2.30%",2.3
"7746",203,"203CK039682493368",30.7,22.1,21.9,0.117,"0.90%",0.9
"7747",203,"203CK039682493368",30.5,26.3,24.5,0.155,"7.30%",7.3
"7748",203,"203CK039682493368",30.7,21.4,20.9,0.108,"2.40%",2.4
"7749",203,"203CK039682493368",30.6,29.1,29.3,0.205,"0.70%",0.7
"7750",203,"203CK039682493368",30.7,26.4,25.8,0.164,"2.30%",2.3
"7751",203,"203CK039682493368",30.5,20.7,20.3,0.101,"2.00%",2
"7752",203,"203CK039682493368",30.8,28.1,28.6,0.194,"1.80%",1.8
"7753",203,"203CK039682493368",30.6,22.1,22.2,0.118,"0.50%",0.5
"7754",203,"203CK039682493368",31,20.3,19.9,0.098,"2.00%",2
"7755",203,"203CK039682493368",30.6,29,28.7,0.2,"1.00%",1
"7756",203,"203CK039682493368",28,32.9,33.1,0.239,"0.60%",0.6
"7757",203,"203CK039682493368",30.6,32.7,31.1,0.245,"5.10%",5.1
"7758",203,"203CK039682493368",30.6,22.9,21.9,0.121,"4.60%",4.6
"7759",203,"203CK039682493368",30.7,26.6,26.5,0.17,"0.40%",0.4
"7760",203,"203CK039682493368",31,19.9,19.3,0.094,"3.10%",3.1
"7761",203,"203CK039682493368",30.6,25.1,24.1,0.145,"4.10%",4.1
"7762",203,"203CK039682493368",30.7,20.6,20.9,0.104,"1.50%",1.5
"7763",203,"203CK039682493368",30.7,31,30,0.224,"3.30%",3.3
"7764",203,"203CK039682493368",30.7,23.6,25,0.142,"5.90%",5.9
"7765",203,"203CK039682493368",30.8,24.5,24,0.142,"2.10%",2.1
"7766",203,"203CK039682493368",30.8,29.7,29.8,0.214,"0.30%",0.3
"7767",203,"203CK039682493368",30.6,32.5,31.7,0.248,"2.50%",2.5
"7768",203,"203CK039682493368",30.8,23.2,23,0.129,"0.90%",0.9
"7769",203,"203CK039682493368",30.9,27.5,27,0.18,"1.90%",1.9
"7770",203,"203CK039682493368",30.8,25.3,24.7,0.151,"2.40%",2.4
"7771",203,"203CK039682493368",30.8,34,34.4,0.283,"1.20%",1.2
"7772",203,"203CK039682493368",30.7,18.8,18.9,0.086,"0.50%",0.5
"7773",203,"203CK039682493368",30.7,23.4,24.1,0.136,"3.00%",3
"7774",203,"203CK039682493368",30.8,28.7,27.3,0.19,"5.10%",5.1
"7775",203,"203CK039682493368",30.9,31.3,30.6,0.232,"2.30%",2.3
"7776",203,"203CK039682493368",30.8,20.9,20.2,0.102,"3.50%",3.5
"7777",203,"203CK039682493368",30.7,23.3,22.7,0.128,"2.60%",2.6
"7778",203,"203CK039682493368",30.6,22.8,22.9,0.125,"0.40%",0.4
"7779",203,"203CK039682493368",31,26.9,26.3,0.172,"2.30%",2.3
"7780",203,"203CK039682493368",30.7,22.1,21.9,0.117,"0.90%",0.9
"7781",203,"203CK039682493368",30.5,26.3,24.5,0.155,"7.30%",7.3
"7782",203,"203CK039682493368",30.7,21.4,20.9,0.108,"2.40%",2.4
"7783",203,"203CK039682493368",30.6,29.1,29.3,0.205,"0.70%",0.7
"7784",203,"203CK039682493368",30.7,26.4,25.8,0.164,"2.30%",2.3
"7785",203,"203CK039682493368",30.5,20.7,20.3,0.101,"2.00%",2
"7786",203,"203CK039682493368",30.8,28.1,28.6,0.194,"1.80%",1.8
"7787",203,"203CK039682493368",30.6,22.1,22.2,0.118,"0.50%",0.5
"7788",203,"203CK039682493368",31,20.3,19.9,0.098,"2.00%",2
"7789",203,"203CK039682493368",30.6,29,28.7,0.2,"1.00%",1
"7790",203,"203CK039682493368",28,32.9,33.1,0.239,"0.60%",0.6
"7791",203,"203CK039682493368",30.6,32.7,31.1,0.245,"5.10%",5.1
"7792",203,"203CK039682493368",30.6,22.9,21.9,0.121,"4.60%",4.6
"7793",203,"203CK039682493368",30.7,26.6,26.5,0.17,"0.40%",0.4
"7794",203,"203CK039682493368",31,19.9,19.3,0.094,"3.10%",3.1
"7795",203,"203CK039682493368",30.6,25.1,24.1,0.145,"4.10%",4.1
"7796",203,"203CK039682493368",30.7,20.6,20.9,0.104,"1.50%",1.5
"7797",203,"203CK039682493368",30.7,31,30,0.224,"3.30%",3.3
"7798",203,"203CK039682493368",30.7,23.6,25,0.142,"5.90%",5.9
